Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USD
2019-02-05 07-PM,BTCUSD,3426.6,3427.09,3411.37,3427.09,0.04132,141.3
2019-02-05 06-PM,BTCUSD,3426.6,3426.6,3426.6,3426.6,0.0,0.0
2019-02-05 05-PM,BTCUSD,3410.37,3426.6,3410.37,3426.6,0.0245,83.93
2019-02-05 04-PM,BTCUSD,3430.59,3430.59,3410.37,3410.37,1.5,5115.56
2019-02-05 03-PM,BTCUSD,3430.59,3430.59,3430.59,3430.59,0.0,0.0
2019-02-05 02-PM,BTCUSD,3430.36,3430.59,3430.36,3430.59,0.002279,7.82
2019-02-05 01-PM,BTCUSD,3430.36,3430.36,3430.36,3430.36,0.0,0.0
2019-02-05 12-PM,BTCUSD,3430.35,3430.36,3430.35,3430.36,0.0723,248.0
2019-02-05 11-AM,BTCUSD,3410.16,3432.49,3410.16,3430.35,0.3711,1273.15
2019-02-05 10-AM,BTCUSD,3410.16,3410.16,3410.16,3410.16,0.0,0.0
2019-02-05 09-AM,BTCUSD,3410.17,3410.17,3410.16,3410.16,2.0,6820.32
2019-02-05 08-AM,BTCUSD,3410.17,3410.17,3410.17,3410.17,0.0,0.0
2019-02-05 07-AM,BTCUSD,3410.17,3410.17,3410.17,3410.17,0.0,0.0
2019-02-05 06-AM,BTCUSD,3410.17,3410.17,3410.17,3410.17,0.0,0.0
2019-02-05 05-AM,BTCUSD,3450,3450,3408.05,3410.17,0.02091,71.3
2019-02-05 04-AM,BTCUSD,3450,3450,3450,3450,0.0,0.0
2019-02-05 03-AM,BTCUSD,3450,3450,3450,3450,0.0,0.0
2019-02-05 02-AM,BTCUSD,3450,3450,3450,3450,0.0,0.0
2019-02-05 01-AM,BTCUSD,3450,3450,3450,3450,0.0,0.0
2019-02-05 12-AM,BTCUSD,3450,3450,3450,3450,0.0,0.0
2019-02-04 11-PM,BTCUSD,3450,3450,3450,3450,0.0,0.0
2019-02-04 10-PM,BTCUSD,3428.08,3450,3428.08,3450,0.2058,710.0
2019-02-04 09-PM,BTCUSD,3428.08,3428.08,3428.08,3428.08,0.0,0.0
2019-02-04 08-PM,BTCUSD,3427.8,3428.08,3427.8,3428.08,0.007835,26.86
2019-02-04 07-PM,BTCUSD,3427.8,3427.8,3427.8,3427.8,0.0,0.0
2019-02-04 06-PM,BTCUSD,3420.62,3427.8,3420.62,3427.8,0.2205,755.87
2019-02-04 05-PM,BTCUSD,3414.74,3420.62,3414.74,3420.62,0.01052,35.99
2019-02-04 04-PM,BTCUSD,3414.74,3414.74,3414.74,3414.74,0.0,0.0
2019-02-04 03-PM,BTCUSD,3416.58,3416.58,3414.74,3414.74,0.01464,50.0
2019-02-04 02-PM,BTCUSD,3400.02,3416.58,3400.02,3416.58,0.01506,51.47
2019-02-04 01-PM,BTCUSD,3397.97,3414.4,3397.97,3400.02,0.5736,1952.23
2019-02-04 12-PM,BTCUSD,3424.9,3424.9,3397.97,3397.97,1.95,6620.3
2019-02-04 11-AM,BTCUSD,3424.9,3424.9,3424.9,3424.9,0.0,0.0
2019-02-04 10-AM,BTCUSD,3424.9,3424.9,3424.9,3424.9,0.0,0.0
2019-02-04 09-AM,BTCUSD,3424.9,3424.9,3424.9,3424.9,0.0,0.0
2019-02-04 08-AM,BTCUSD,3420.33,3424.9,3420.33,3424.9,1.0,3424.9
2019-02-04 07-AM,BTCUSD,3420.33,3420.33,3420.33,3420.33,0.0,0.0
2019-02-04 06-AM,BTCUSD,3420.33,3420.33,3420.33,3420.33,0.0,0.0
2019-02-04 05-AM,BTCUSD,3434.13,3434.13,3420.33,3420.33,0.005818,19.9
2019-02-04 04-AM,BTCUSD,3434.13,3434.13,3434.13,3434.13,0.0,0.0
2019-02-04 03-AM,BTCUSD,3434.13,3434.13,3434.13,3434.13,0.0,0.0
2019-02-04 02-AM,BTCUSD,3434.13,3434.13,3434.13,3434.13,0.0,0.0
2019-02-04 01-AM,BTCUSD,3434.13,3434.13,3434.13,3434.13,0.0,0.0
2019-02-04 12-AM,BTCUSD,3434.13,3434.13,3434.13,3434.13,0.0,0.0
2019-02-03 11-PM,BTCUSD,3434.13,3434.13,3434.13,3434.13,0.0,0.0
2019-02-03 10-PM,BTCUSD,3434.13,3434.13,3434.13,3434.13,0.0,0.0
2019-02-03 09-PM,BTCUSD,3434.5,3434.5,3434.13,3434.13,0.01869,64.18
2019-02-03 08-PM,BTCUSD,3408,3434.5,3408,3434.5,0.04772,163.88
2019-02-03 07-PM,BTCUSD,3468.89,3468.89,3408,3408,0.01467,50.0
2019-02-03 06-PM,BTCUSD,3468.89,3468.89,3468.89,3468.89,0.0,0.0
2019-02-03 05-PM,BTCUSD,3468.89,3468.89,3468.89,3468.89,0.0,0.0
2019-02-03 04-PM,BTCUSD,3468.89,3468.89,3468.89,3468.89,0.0,0.0
2019-02-03 03-PM,BTCUSD,3468.89,3468.89,3468.89,3468.89,0.0,0.0
2019-02-03 02-PM,BTCUSD,3468.89,3468.89,3468.89,3468.89,0.0,0.0
2019-02-03 01-PM,BTCUSD,3410.6,3468.89,3410.6,3468.89,0.006528,22.63
2019-02-03 12-PM,BTCUSD,3410.6,3410.6,3410.6,3410.6,0.0,0.0
2019-02-03 11-AM,BTCUSD,3410.6,3410.6,3410.6,3410.6,0.0,0.0
2019-02-03 10-AM,BTCUSD,3442.76,3442.76,3410.6,3410.6,0.06118,208.66
2019-02-03 09-AM,BTCUSD,3442.76,3442.76,3442.76,3442.76,0.0,0.0
2019-02-03 08-AM,BTCUSD,3442.76,3442.76,3442.76,3442.76,0.0,0.0
2019-02-03 07-AM,BTCUSD,3442.76,3442.76,3442.76,3442.76,0.0,0.0
2019-02-03 06-AM,BTCUSD,3442.76,3442.76,3442.76,3442.76,0.0,0.0
2019-02-03 05-AM,BTCUSD,3442.76,3442.76,3442.76,3442.76,0.0,0.0
2019-02-03 04-AM,BTCUSD,3442.76,3442.76,3442.76,3442.76,0.0,0.0
2019-02-03 03-AM,BTCUSD,3442.76,3442.76,3442.76,3442.76,0.0,0.0
2019-02-03 02-AM,BTCUSD,3442.76,3442.76,3442.76,3442.76,0.0,0.0
2019-02-03 01-AM,BTCUSD,3442.76,3442.76,3442.76,3442.76,0.0,0.0
2019-02-03 12-AM,BTCUSD,3442.76,3442.76,3442.76,3442.76,0.0,0.0
2019-02-02 11-PM,BTCUSD,3442.76,3442.76,3442.76,3442.76,0.0,0.0
2019-02-02 10-PM,BTCUSD,3442.76,3442.76,3442.76,3442.76,0.0,0.0
2019-02-02 09-PM,BTCUSD,3442.76,3442.76,3442.76,3442.76,0.0,0.0
2019-02-02 08-PM,BTCUSD,3442.76,3442.76,3442.76,3442.76,0.0,0.0
2019-02-02 07-PM,BTCUSD,3442.76,3442.76,3442.76,3442.76,0.0,0.0
2019-02-02 06-PM,BTCUSD,3442.76,3442.76,3442.76,3442.76,0.0,0.0
2019-02-02 05-PM,BTCUSD,3442.76,3442.76,3442.76,3442.76,0.0,0.0
2019-02-02 04-PM,BTCUSD,3442.76,3442.76,3442.76,3442.76,0.0,0.0
2019-02-02 03-PM,BTCUSD,3442.76,3442.76,3442.76,3442.76,0.0,0.0
2019-02-02 02-PM,BTCUSD,3442.76,3442.76,3442.76,3442.76,0.0,0.0
2019-02-02 01-PM,BTCUSD,3442.76,3442.76,3442.76,3442.76,0.0,0.0
2019-02-02 12-PM,BTCUSD,3442.76,3442.76,3442.76,3442.76,0.0,0.0
2019-02-02 11-AM,BTCUSD,3442.76,3442.76,3442.76,3442.76,0.0,0.0
2019-02-02 10-AM,BTCUSD,3442.76,3442.76,3442.76,3442.76,0.0,0.0
2019-02-02 09-AM,BTCUSD,3442.76,3442.76,3442.76,3442.76,0.0,0.0
2019-02-02 08-AM,BTCUSD,3442.76,3442.76,3442.76,3442.76,0.0,0.0
2019-02-02 07-AM,BTCUSD,3442.76,3442.76,3442.76,3442.76,0.0,0.0
2019-02-02 06-AM,BTCUSD,3442.76,3442.76,3442.76,3442.76,0.0,0.0
2019-02-02 05-AM,BTCUSD,3442.76,3442.76,3442.76,3442.76,0.0,0.0
2019-02-02 04-AM,BTCUSD,3442.76,3442.76,3442.76,3442.76,0.0,0.0
2019-02-02 03-AM,BTCUSD,3442.76,3442.76,3442.76,3442.76,0.0,0.0
2019-02-02 02-AM,BTCUSD,3442.76,3442.76,3442.76,3442.76,0.0,0.0
2019-02-02 01-AM,BTCUSD,3442.76,3442.76,3442.76,3442.76,0.0,0.0
2019-02-02 12-AM,BTCUSD,3442.76,3442.76,3442.76,3442.76,0.0,0.0
2019-02-01 11-PM,BTCUSD,3442.76,3442.76,3442.76,3442.76,0.0,0.0
2019-02-01 10-PM,BTCUSD,3442.76,3442.76,3442.76,3442.76,0.0,0.0
2019-02-01 09-PM,BTCUSD,3456.68,3456.68,3436.76,3442.76,5.03,17277.18
2019-02-01 08-PM,BTCUSD,3456.68,3456.68,3456.68,3456.68,0.0,0.0
2019-02-01 07-PM,BTCUSD,3430.16,3456.68,3430.16,3456.68,0.08105,279.22
2019-02-01 06-PM,BTCUSD,3430.16,3430.16,3430.16,3430.16,0.0,0.0
2019-02-01 05-PM,BTCUSD,3430.16,3430.16,3430.16,3430.16,0.0,0.0
2019-02-01 04-PM,BTCUSD,3430.16,3430.16,3430.16,3430.16,0.0,0.0
2019-02-01 03-PM,BTCUSD,3435,3435,3430.16,3430.16,0.00169,5.8
2019-02-01 02-PM,BTCUSD,3435,3435,3435,3435,0.0,0.0
2019-02-01 01-PM,BTCUSD,3437.9,3437.9,3435,3435,0.09257,318.24
2019-02-01 12-PM,BTCUSD,3434.37,3437.9,3434.37,3437.9,0.1,343.79
2019-02-01 11-AM,BTCUSD,3380.27,3434.37,3380.27,3434.37,0.8032,2751.09
2019-02-01 10-AM,BTCUSD,3380.27,3380.27,3380.27,3380.27,0.0,0.0
2019-02-01 09-AM,BTCUSD,3380.27,3380.27,3380.27,3380.27,0.0,0.0
2019-02-01 08-AM,BTCUSD,3380.27,3380.27,3380.27,3380.27,0.0,0.0
2019-02-01 07-AM,BTCUSD,3380.27,3380.27,3380.27,3380.27,0.0,0.0
2019-02-01 06-AM,BTCUSD,3380.27,3380.27,3380.27,3380.27,0.0,0.0
2019-02-01 05-AM,BTCUSD,3380.27,3380.27,3380.27,3380.27,0.0,0.0
2019-02-01 04-AM,BTCUSD,3380.27,3380.27,3380.27,3380.27,0.0,0.0
2019-02-01 03-AM,BTCUSD,3379.38,3380.27,3379.38,3380.27,0.002998,10.13
2019-02-01 02-AM,BTCUSD,3379.38,3379.38,3379.38,3379.38,0.0,0.0
2019-02-01 01-AM,BTCUSD,3433.65,3433.65,3379.38,3379.38,0.01409,47.6
2019-02-01 12-AM,BTCUSD,3433.65,3433.65,3433.65,3433.65,0.0,0.0
2019-01-31 11-PM,BTCUSD,3433.65,3433.65,3433.65,3433.65,0.0,0.0
2019-01-31 10-PM,BTCUSD,3400,3433.65,3400,3433.65,0.004118,14.14
2019-01-31 09-PM,BTCUSD,3400,3400,3400,3400,0.0,0.0
2019-01-31 08-PM,BTCUSD,3400,3400,3400,3400,0.0,0.0
2019-01-31 07-PM,BTCUSD,3400,3400,3400,3400,0.0,0.0
2019-01-31 06-PM,BTCUSD,3415,3415,3400,3400,0.119,405.14
2019-01-31 05-PM,BTCUSD,3422.79,3422.79,3405,3415,0.00996,33.96
2019-01-31 04-PM,BTCUSD,3422.79,3422.79,3422.79,3422.79,0.0,0.0
2019-01-31 03-PM,BTCUSD,3409.03,3422.79,3409.03,3422.79,0.04412,151.0
2019-01-31 02-PM,BTCUSD,3422.08,3422.08,3409.03,3409.03,0.01092,37.24
2019-01-31 01-PM,BTCUSD,3422.08,3422.08,3422.08,3422.08,0.0,0.0
2019-01-31 12-PM,BTCUSD,3399.24,3422.08,3399.24,3422.08,0.182,622.77
2019-01-31 11-AM,BTCUSD,3422.3,3422.3,3399.24,3399.24,0.09696,330.53
2019-01-31 10-AM,BTCUSD,3420.78,3422.3,3420.78,3422.3,0.01711,58.54
2019-01-31 09-AM,BTCUSD,3460.2,3460.2,3420.78,3420.78,0.0101,34.55
2019-01-31 08-AM,BTCUSD,3460.2,3460.2,3460.2,3460.2,0.0,0.0
2019-01-31 07-AM,BTCUSD,3460.2,3460.2,3460.2,3460.2,0.0,0.0
2019-01-31 06-AM,BTCUSD,3460.2,3460.2,3460.2,3460.2,0.0,0.0
2019-01-31 05-AM,BTCUSD,3460.2,3460.2,3460.2,3460.2,0.0,0.0
2019-01-31 04-AM,BTCUSD,3460.2,3460.2,3460.2,3460.2,0.0,0.0
2019-01-31 03-AM,BTCUSD,3467.8,3467.8,3460.2,3460.2,0.3757,1300.0
2019-01-31 02-AM,BTCUSD,3467.8,3467.8,3467.8,3467.8,0.0,0.0
2019-01-31 01-AM,BTCUSD,3467.8,3467.8,3467.8,3467.8,0.0,0.0
2019-01-31 12-AM,BTCUSD,3440.42,3467.8,3440.42,3467.8,0.003693,12.81
2019-01-30 11-PM,BTCUSD,3440.42,3469,3440.42,3440.42,0.05631,194.34
2019-01-30 10-PM,BTCUSD,3426.07,3440.42,3426.07,3440.42,0.004601,15.83
2019-01-30 09-PM,BTCUSD,3426.07,3426.07,3426.07,3426.07,0.0,0.0
2019-01-30 08-PM,BTCUSD,3430.93,3430.93,3426.07,3426.07,0.09284,318.09
2019-01-30 07-PM,BTCUSD,3430.93,3430.93,3430.93,3430.93,0.0,0.0
2019-01-30 06-PM,BTCUSD,3430.93,3430.93,3430.93,3430.93,0.0,0.0
2019-01-30 05-PM,BTCUSD,3442.93,3442.93,3430.93,3430.93,0.233,799.48
2019-01-30 04-PM,BTCUSD,3442.93,3442.93,3442.93,3442.93,0.0,0.0
2019-01-30 03-PM,BTCUSD,3433.15,3442.93,3433.15,3442.93,0.06676,229.84
2019-01-30 02-PM,BTCUSD,3433.15,3433.15,3433.15,3433.15,0.0,0.0
2019-01-30 01-PM,BTCUSD,3433.15,3433.15,3433.15,3433.15,0.0,0.0
2019-01-30 12-PM,BTCUSD,3428.8,3468.99,3428.8,3433.15,1.08,3743.28
2019-01-30 11-AM,BTCUSD,3428.8,3428.8,3428.8,3428.8,0.0,0.0
2019-01-30 10-AM,BTCUSD,3414.36,3428.8,3414.36,3428.8,0.02916,100.0
2019-01-30 09-AM,BTCUSD,3414.36,3414.36,3414.36,3414.36,0.0,0.0
2019-01-30 08-AM,BTCUSD,3414.36,3414.36,3414.36,3414.36,0.0,0.0
2019-01-30 07-AM,BTCUSD,3414.36,3414.36,3414.36,3414.36,0.0,0.0
2019-01-30 06-AM,BTCUSD,3414.36,3414.36,3414.36,3414.36,0.0,0.0
2019-01-30 05-AM,BTCUSD,3414.36,3414.36,3414.36,3414.36,0.0,0.0
2019-01-30 04-AM,BTCUSD,3414.36,3414.36,3414.36,3414.36,0.0,0.0
2019-01-30 03-AM,BTCUSD,3414.36,3414.36,3414.36,3414.36,0.0,0.0
2019-01-30 02-AM,BTCUSD,3414.36,3414.36,3414.36,3414.36,0.0,0.0
2019-01-30 01-AM,BTCUSD,3414.36,3414.36,3414.36,3414.36,0.0,0.0
2019-01-30 12-AM,BTCUSD,3414.36,3414.36,3414.36,3414.36,0.0,0.0
2019-01-29 11-PM,BTCUSD,3414.36,3414.36,3414.36,3414.36,0.0,0.0
2019-01-29 10-PM,BTCUSD,3414.36,3414.36,3414.36,3414.36,0.0,0.0
2019-01-29 09-PM,BTCUSD,3414.36,3414.36,3414.36,3414.36,0.0,0.0
2019-01-29 08-PM,BTCUSD,3414.36,3414.36,3414.36,3414.36,0.0,0.0
2019-01-29 07-PM,BTCUSD,3414.36,3414.36,3414.36,3414.36,0.0,0.0
2019-01-29 06-PM,BTCUSD,3414.36,3414.36,3414.36,3414.36,0.0,0.0
2019-01-29 05-PM,BTCUSD,3412.51,3414.36,3412.51,3414.36,0.009039,30.86
2019-01-29 04-PM,BTCUSD,3412.51,3412.51,3412.51,3412.51,0.0,0.0
2019-01-29 03-PM,BTCUSD,3412.51,3412.51,3412.51,3412.51,0.0,0.0
2019-01-29 02-PM,BTCUSD,3412.51,3412.51,3412.51,3412.51,0.0,0.0
2019-01-29 01-PM,BTCUSD,3412.51,3412.51,3412.51,3412.51,0.0,0.0
2019-01-29 12-PM,BTCUSD,3412.51,3412.51,3412.51,3412.51,0.0,0.0
2019-01-29 11-AM,BTCUSD,3372.47,3412.51,3372.47,3412.51,0.02051,70.0
2019-01-29 10-AM,BTCUSD,3349.26,3372.47,3342.15,3372.47,0.445,1489.96
2019-01-29 09-AM,BTCUSD,3349.26,3349.26,3349.26,3349.26,0.0,0.0
2019-01-29 08-AM,BTCUSD,3349.26,3349.26,3349.26,3349.26,0.0,0.0
2019-01-29 07-AM,BTCUSD,3400,3400,3349.26,3349.26,0.001494,5.0
2019-01-29 06-AM,BTCUSD,3400,3400,3400,3400,0.0,0.0
2019-01-29 05-AM,BTCUSD,3400.01,3400.01,3400,3400,0.3264,1109.68
2019-01-29 04-AM,BTCUSD,3428.29,3447.99,3400.01,3400.01,0.004681,16.0
2019-01-29 03-AM,BTCUSD,3428.29,3428.29,3428.29,3428.29,0.0,0.0
2019-01-29 02-AM,BTCUSD,3428.29,3428.29,3428.29,3428.29,0.0,0.0
2019-01-29 01-AM,BTCUSD,3428.29,3428.29,3428.29,3428.29,0.0,0.0
2019-01-29 12-AM,BTCUSD,3428.29,3428.29,3428.29,3428.29,0.0,0.0
2019-01-28 11-PM,BTCUSD,3422.38,3430.32,3420.73,3428.29,0.7314,2504.24
2019-01-28 10-PM,BTCUSD,3409.9,3422.38,3409.9,3422.38,0.05805,198.66
2019-01-28 09-PM,BTCUSD,3409.9,3409.9,3409.9,3409.9,0.0,0.0
2019-01-28 08-PM,BTCUSD,3409.9,3409.9,3409.9,3409.9,0.0,0.0
2019-01-28 07-PM,BTCUSD,3409.9,3409.9,3409.9,3409.9,0.0,0.0
2019-01-28 06-PM,BTCUSD,3400.01,3409.9,3400.01,3409.9,0.004517,15.4
2019-01-28 05-PM,BTCUSD,3400,3400.01,3400,3400.01,0.1028,349.43
2019-01-28 04-PM,BTCUSD,3400,3400,3400,3400,0.0,0.0
2019-01-28 03-PM,BTCUSD,3428.69,3428.69,3400,3400,2.01,6850.75
2019-01-28 02-PM,BTCUSD,3428.68,3428.69,3428.68,3428.69,0.005413,18.56
2019-01-28 01-PM,BTCUSD,3422.98,3428.68,3422.98,3428.68,0.6312,2164.23
2019-01-28 12-PM,BTCUSD,3420,3422.98,3420,3422.98,0.2947,1008.67
2019-01-28 11-AM,BTCUSD,3420,3420.22,3420,3420,0.5645,1930.47
2019-01-28 10-AM,BTCUSD,3420.22,3420.22,3420,3420,0.004154,14.21
2019-01-28 09-AM,BTCUSD,3433.56,3433.56,3420.22,3420.22,0.0151,51.63
2019-01-28 08-AM,BTCUSD,3433.56,3433.56,3433.56,3433.56,0.0,0.0
2019-01-28 07-AM,BTCUSD,3462.85,3489.59,3433.56,3433.56,0.005406,18.75
2019-01-28 06-AM,BTCUSD,3462.85,3462.85,3462.85,3462.85,0.0,0.0
2019-01-28 05-AM,BTCUSD,3500,3500,3462.85,3462.85,0.006576,22.77
2019-01-28 04-AM,BTCUSD,3500,3500,3500,3500,0.0,0.0
2019-01-28 03-AM,BTCUSD,3540.32,3540.32,3500,3500,0.02857,100.0
2019-01-28 02-AM,BTCUSD,3540.32,3540.32,3540.32,3540.32,0.0,0.0
2019-01-28 01-AM,BTCUSD,3540.32,3540.32,3540.32,3540.32,0.0,0.0
2019-01-28 12-AM,BTCUSD,3540.32,3540.32,3540.32,3540.32,0.0,0.0
2019-01-27 11-PM,BTCUSD,3540.32,3540.32,3540.32,3540.32,0.0,0.0
2019-01-27 10-PM,BTCUSD,3540.32,3540.32,3540.32,3540.32,0.0,0.0
2019-01-27 09-PM,BTCUSD,3540.32,3540.32,3540.32,3540.32,0.0,0.0
2019-01-27 08-PM,BTCUSD,3540.32,3540.32,3540.32,3540.32,0.0,0.0
2019-01-27 07-PM,BTCUSD,3540.32,3540.32,3540.32,3540.32,0.0,0.0
2019-01-27 06-PM,BTCUSD,3540.32,3540.32,3540.32,3540.32,0.0,0.0
2019-01-27 05-PM,BTCUSD,3540.32,3540.32,3540.32,3540.32,0.0,0.0
2019-01-27 04-PM,BTCUSD,3540.32,3540.32,3540.32,3540.32,0.0,0.0
2019-01-27 03-PM,BTCUSD,3540.32,3540.32,3540.32,3540.32,0.0,0.0
2019-01-27 02-PM,BTCUSD,3540.33,3540.33,3540.32,3540.32,0.0101,35.76
2019-01-27 01-PM,BTCUSD,3570,3570,3540.33,3540.33,0.01863,65.95
2019-01-27 12-PM,BTCUSD,3570,3570,3570,3570,0.0,0.0
2019-01-27 11-AM,BTCUSD,3570,3570,3570,3570,0.0,0.0
2019-01-27 10-AM,BTCUSD,3570,3570,3570,3570,0.0,0.0
2019-01-27 09-AM,BTCUSD,3570,3570,3570,3570,0.0,0.0
2019-01-27 08-AM,BTCUSD,3570,3570,3570,3570,0.0,0.0
2019-01-27 07-AM,BTCUSD,3570,3570,3570,3570,0.0,0.0
2019-01-27 06-AM,BTCUSD,3570,3570,3570,3570,0.0,0.0
2019-01-27 05-AM,BTCUSD,3570,3570,3570,3570,0.0,0.0
2019-01-27 04-AM,BTCUSD,3570,3570,3570,3570,0.0,0.0
2019-01-27 03-AM,BTCUSD,3570,3570,3570,3570,0.0,0.0
2019-01-27 02-AM,BTCUSD,3570,3570,3570,3570,0.0,0.0
2019-01-27 01-AM,BTCUSD,3570,3570,3570,3570,0.0,0.0
2019-01-27 12-AM,BTCUSD,3570,3570,3570,3570,0.0,0.0
2019-01-26 11-PM,BTCUSD,3570,3570,3570,3570,0.0,0.0
2019-01-26 10-PM,BTCUSD,3570,3570,3570,3570,0.0,0.0
2019-01-26 09-PM,BTCUSD,3570,3570,3570,3570,0.0,0.0
2019-01-26 08-PM,BTCUSD,3570,3570,3570,3570,0.0,0.0
2019-01-26 07-PM,BTCUSD,3570,3570,3570,3570,0.0,0.0
2019-01-26 06-PM,BTCUSD,3570,3570,3570,3570,0.0,0.0
2019-01-26 05-PM,BTCUSD,3588.23,3588.23,3570,3570,0.0101,36.06
2019-01-26 04-PM,BTCUSD,3588.23,3588.23,3588.23,3588.23,0.0,0.0
2019-01-26 03-PM,BTCUSD,3588.23,3588.23,3588.23,3588.23,0.0,0.0
2019-01-26 02-PM,BTCUSD,3588.23,3588.23,3588.23,3588.23,0.0,0.0
2019-01-26 01-PM,BTCUSD,3588.23,3588.23,3588.23,3588.23,0.0,0.0
2019-01-26 12-PM,BTCUSD,3588.23,3588.23,3588.23,3588.23,0.0,0.0
2019-01-26 11-AM,BTCUSD,3588.23,3588.23,3588.23,3588.23,0.0,0.0
2019-01-26 10-AM,BTCUSD,3588.23,3588.23,3588.23,3588.23,0.0,0.0
2019-01-26 09-AM,BTCUSD,3606.9,3606.9,3588.23,3588.23,0.01038,37.25
2019-01-26 08-AM,BTCUSD,3604.9,3606.9,3604.9,3606.9,0.08274,298.39
2019-01-26 07-AM,BTCUSD,3536.02,3604.9,3536.02,3604.9,0.8491,3056.37
2019-01-26 06-AM,BTCUSD,3536.02,3536.02,3536.02,3536.02,0.0,0.0
2019-01-26 05-AM,BTCUSD,3536.02,3536.02,3536.02,3536.02,0.0,0.0
2019-01-26 04-AM,BTCUSD,3536.02,3536.02,3536.02,3536.02,0.0,0.0
2019-01-26 03-AM,BTCUSD,3536.02,3536.02,3536.02,3536.02,0.0,0.0
2019-01-26 02-AM,BTCUSD,3536.02,3536.02,3536.02,3536.02,0.0,0.0
2019-01-26 01-AM,BTCUSD,3536.02,3536.02,3536.02,3536.02,0.0,0.0
2019-01-26 12-AM,BTCUSD,3536.02,3536.02,3536.02,3536.02,0.0,0.0
2019-01-25 11-PM,BTCUSD,3536.02,3536.02,3536.02,3536.02,0.0,0.0
2019-01-25 10-PM,BTCUSD,3536.02,3536.02,3536.02,3536.02,0.0,0.0
2019-01-25 09-PM,BTCUSD,3536.02,3536.02,3536.02,3536.02,0.0,0.0
2019-01-25 08-PM,BTCUSD,3520.74,3536.02,3520.74,3536.02,0.01053,37.23
2019-01-25 07-PM,BTCUSD,3520.74,3520.74,3520.74,3520.74,0.0,0.0
2019-01-25 06-PM,BTCUSD,3520.74,3520.74,3520.74,3520.74,0.0,0.0
2019-01-25 05-PM,BTCUSD,3520.74,3520.74,3520.74,3520.74,0.0,0.0
2019-01-25 04-PM,BTCUSD,3520.74,3520.74,3520.74,3520.74,0.0,0.0
2019-01-25 03-PM,BTCUSD,3520.74,3520.74,3520.74,3520.74,0.0,0.0
2019-01-25 02-PM,BTCUSD,3520.74,3520.74,3520.74,3520.74,0.0,0.0
2019-01-25 01-PM,BTCUSD,3520.74,3520.74,3520.74,3520.74,0.0,0.0
2019-01-25 12-PM,BTCUSD,3520.74,3520.74,3520.74,3520.74,0.0,0.0
2019-01-25 11-AM,BTCUSD,3592.6,3592.6,3520.74,3520.74,0.03118,109.84
2019-01-25 10-AM,BTCUSD,3565.04,3592.6,3527.08,3592.6,0.7307,2593.04
2019-01-25 09-AM,BTCUSD,3565.04,3565.04,3565.04,3565.04,0.0,0.0
2019-01-25 08-AM,BTCUSD,3563.05,3565.04,3563.05,3565.04,0.01004,35.8
2019-01-25 07-AM,BTCUSD,3563.05,3563.05,3563.05,3563.05,0.0,0.0
2019-01-25 06-AM,BTCUSD,3563.05,3563.05,3563.05,3563.05,0.0,0.0
2019-01-25 05-AM,BTCUSD,3563.05,3563.05,3563.05,3563.05,0.0,0.0
2019-01-25 04-AM,BTCUSD,3563.05,3563.05,3563.05,3563.05,0.0,0.0
2019-01-25 03-AM,BTCUSD,3563.05,3563.05,3563.05,3563.05,0.0,0.0
2019-01-25 02-AM,BTCUSD,3563.05,3563.05,3563.05,3563.05,0.0,0.0
2019-01-25 01-AM,BTCUSD,3563.05,3563.05,3563.05,3563.05,0.0,0.0
2019-01-25 12-AM,BTCUSD,3563.05,3563.05,3563.05,3563.05,0.0,0.0
2019-01-24 11-PM,BTCUSD,3563.05,3563.05,3563.05,3563.05,0.0,0.0
2019-01-24 10-PM,BTCUSD,3563.05,3563.05,3563.05,3563.05,0.0,0.0
2019-01-24 09-PM,BTCUSD,3563.05,3563.05,3563.05,3563.05,0.0,0.0
2019-01-24 08-PM,BTCUSD,3590.56,3590.56,3563.05,3563.05,0.05204,185.52
2019-01-24 07-PM,BTCUSD,3567.32,3590.56,3567.32,3590.56,0.007799,28.0
2019-01-24 06-PM,BTCUSD,3567.32,3567.32,3567.32,3567.32,0.0,0.0
2019-01-24 05-PM,BTCUSD,3567.99,3567.99,3567.02,3567.32,0.2864,1021.58
2019-01-24 04-PM,BTCUSD,3567.99,3567.99,3567.99,3567.99,0.0,0.0
2019-01-24 03-PM,BTCUSD,3577.61,3577.61,3567.98,3567.99,1.42,5063.0
2019-01-24 02-PM,BTCUSD,3551.61,3577.61,3551.61,3577.61,0.05369,192.07
2019-01-24 01-PM,BTCUSD,3581.32,3581.32,3551.61,3551.61,0.01407,49.96
2019-01-24 12-PM,BTCUSD,3554.87,3581.32,3554.87,3581.32,0.03616,129.47
2019-01-24 11-AM,BTCUSD,3554.87,3554.87,3554.87,3554.87,0.0,0.0
2019-01-24 10-AM,BTCUSD,3554.87,3554.87,3554.87,3554.87,0.0,0.0
2019-01-24 09-AM,BTCUSD,3595.32,3595.32,3554.87,3554.87,0.14,497.68
2019-01-24 08-AM,BTCUSD,3595.32,3595.32,3595.32,3595.32,0.0,0.0
2019-01-24 07-AM,BTCUSD,3595.32,3595.32,3595.32,3595.32,0.0,0.0
