Local time,Ask,Bid,AskVolume,BidVolume,Change %
27.01.2020 13:13:34.705 GMT-0500,87.453,87.357,0.0008,0.002,
27.01.2020 13:13:34.755 GMT-0500,87.453,87.357,0.002,0.002,
27.01.2020 13:13:47.465 GMT-0500,87.462,87.357,0.0008,0.002,
27.01.2020 13:13:49.542 GMT-0500,87.452,87.357,0.0008,0.002,
27.01.2020 13:13:50.978 GMT-0500,87.442,87.368,0.0008,0.0008,
27.01.2020 13:13:51.078 GMT-0500,87.462,87.368,0.0008,0.0008,
27.01.2020 13:13:51.220 GMT-0500,87.462,87.357,0.0008,0.002,
27.01.2020 13:13:51.270 GMT-0500,87.443,87.357,0.002,0.002,
27.01.2020 13:13:56.453 GMT-0500,87.442,87.358,0.0008,0.0008,
27.01.2020 13:14:01.215 GMT-0500,87.433,87.357,0.002,0.002,
27.01.2020 13:14:03.535 GMT-0500,87.433,87.417,0.002,0.002,
27.01.2020 13:14:03.585 GMT-0500,87.432,87.358,0.0008,0.0008,
27.01.2020 13:14:10.579 GMT-0500,87.433,87.377,0.002,0.0008,
27.01.2020 13:14:28.106 GMT-0500,87.422,87.377,0.0008,0.002,
27.01.2020 13:14:31.234 GMT-0500,87.433,87.377,0.002,0.002,
27.01.2020 13:14:53.059 GMT-0500,87.422,87.348,0.0008,0.002,
27.01.2020 13:14:53.109 GMT-0500,87.422,87.348,0.002,0.002,
27.01.2020 13:14:53.815 GMT-0500,87.412,87.328,0.002,0.002,
27.01.2020 13:14:54.036 GMT-0500,87.412,87.318,0.0008,0.0008,
27.01.2020 13:14:55.817 GMT-0500,87.413,87.318,0.0008,0.0008,
27.01.2020 13:14:59.527 GMT-0500,87.422,87.367,0.0008,0.002,
27.01.2020 13:15:00.061 GMT-0500,87.422,87.388,0.0008,0.0008,
27.01.2020 13:15:00.112 GMT-0500,87.423,87.377,0.002,0.002,
27.01.2020 13:15:14.769 GMT-0500,87.422,87.348,0.0008,0.0008,
27.01.2020 13:15:15.074 GMT-0500,87.423,87.357,0.002,0.0008,
27.01.2020 13:15:15.124 GMT-0500,87.422,87.347,0.0008,0.002,
27.01.2020 13:15:15.946 GMT-0500,87.422,87.367,0.0008,0.0008,
27.01.2020 13:15:21.673 GMT-0500,87.422,87.348,0.002,0.002,
27.01.2020 13:15:21.724 GMT-0500,87.422,87.348,0.0008,0.0008,
27.01.2020 13:15:23.052 GMT-0500,87.423,87.347,0.002,0.002,
27.01.2020 13:15:26.456 GMT-0500,87.372,87.337,0.0008,0.002,
27.01.2020 13:15:27.144 GMT-0500,87.373,87.337,0.0008,0.002,
27.01.2020 13:15:27.195 GMT-0500,87.422,87.338,0.002,0.002,
27.01.2020 13:15:27.352 GMT-0500,87.392,87.338,0.0008,0.0008,
27.01.2020 13:15:27.521 GMT-0500,87.422,87.338,0.0008,0.0008,
27.01.2020 13:15:27.605 GMT-0500,87.392,87.317,0.0008,0.002,
27.01.2020 13:15:29.857 GMT-0500,87.372,87.318,0.0008,0.002,
27.01.2020 13:15:31.409 GMT-0500,87.372,87.307,0.0008,0.002,
27.01.2020 13:15:31.832 GMT-0500,87.372,87.278,0.002,0.002,
27.01.2020 13:15:33.937 GMT-0500,87.372,87.287,0.0008,0.0008,
27.01.2020 13:15:34.038 GMT-0500,87.372,87.287,0.0008,0.002,
27.01.2020 13:15:34.680 GMT-0500,87.372,87.278,0.0008,0.0008,
27.01.2020 13:15:36.649 GMT-0500,87.372,87.288,0.0008,0.0008,
27.01.2020 13:15:36.891 GMT-0500,87.373,87.287,0.002,0.002,
27.01.2020 13:15:37.467 GMT-0500,87.373,87.277,0.002,0.002,
27.01.2020 13:15:44.241 GMT-0500,87.373,87.287,0.0008,0.0008,
27.01.2020 13:15:44.292 GMT-0500,87.423,87.287,0.002,0.002,
27.01.2020 13:15:44.411 GMT-0500,87.362,87.288,0.0008,0.0008,
27.01.2020 13:15:44.840 GMT-0500,87.362,87.278,0.0008,0.002,
27.01.2020 13:15:44.891 GMT-0500,87.362,87.278,0.002,0.002,
27.01.2020 13:15:51.199 GMT-0500,87.363,87.277,0.002,0.002,
27.01.2020 13:15:53.094 GMT-0500,87.363,87.277,0.002,0.002,
27.01.2020 13:16:05.604 GMT-0500,87.343,87.317,0.0008,0.002,
27.01.2020 13:16:05.795 GMT-0500,87.323,87.277,0.0008,0.002,
27.01.2020 13:16:05.846 GMT-0500,87.323,87.277,0.002,0.002,
27.01.2020 13:16:05.965 GMT-0500,87.322,87.278,0.0008,0.0008,
27.01.2020 13:16:09.247 GMT-0500,87.343,87.277,0.002,0.002,
27.01.2020 13:16:10.395 GMT-0500,87.322,87.277,0.0008,0.002,
27.01.2020 13:16:16.227 GMT-0500,87.322,87.297,0.0008,0.0008,
27.01.2020 13:16:17.465 GMT-0500,87.323,87.297,0.0008,0.001,
27.01.2020 13:16:17.515 GMT-0500,87.373,87.327,0.002,0.002,
27.01.2020 13:16:18.277 GMT-0500,87.373,87.338,0.0008,0.0008,
27.01.2020 13:16:18.328 GMT-0500,87.402,87.338,0.002,0.002,
27.01.2020 13:16:32.110 GMT-0500,87.402,87.358,0.0008,0.0008,
27.01.2020 13:16:32.160 GMT-0500,87.443,87.367,0.002,0.002,
27.01.2020 13:16:48.174 GMT-0500,87.393,87.368,0.0008,0.0008,
27.01.2020 13:16:51.520 GMT-0500,87.398,87.377,0.0008,0.0008,
27.01.2020 13:16:51.570 GMT-0500,87.452,87.398,0.0008,0.0008,
27.01.2020 13:16:52.382 GMT-0500,87.463,87.397,0.002,0.002,
27.01.2020 13:16:54.573 GMT-0500,87.462,87.398,0.0008,0.0008,
27.01.2020 13:17:00.654 GMT-0500,87.462,87.398,0.0008,0.002,
27.01.2020 13:17:00.705 GMT-0500,87.492,87.407,0.0008,0.002,
27.01.2020 13:17:01.112 GMT-0500,87.423,87.357,0.0008,0.002,
27.01.2020 13:17:01.162 GMT-0500,87.412,87.328,0.002,0.002,
27.01.2020 13:17:01.282 GMT-0500,87.412,87.317,0.0008,0.002,
27.01.2020 13:17:01.402 GMT-0500,87.412,87.368,0.002,0.0008,
27.01.2020 13:17:04.204 GMT-0500,87.452,87.368,0.0008,0.0008,
27.01.2020 13:17:07.725 GMT-0500,87.453,87.337,0.002,0.002,
27.01.2020 13:17:07.825 GMT-0500,87.453,87.317,0.002,0.002,
27.01.2020 13:17:09.134 GMT-0500,87.453,87.327,0.002,0.0008,
27.01.2020 13:17:09.236 GMT-0500,87.452,87.318,0.0008,0.0008,
27.01.2020 13:17:10.169 GMT-0500,87.432,87.338,0.0008,0.0008,
27.01.2020 13:17:10.901 GMT-0500,87.433,87.317,0.0008,0.002,
27.01.2020 13:17:10.952 GMT-0500,87.472,87.317,0.0008,0.002,
27.01.2020 13:17:20.127 GMT-0500,87.422,87.358,0.0008,0.0008,
27.01.2020 13:17:34.245 GMT-0500,87.393,87.358,0.0008,0.0008,
27.01.2020 13:17:34.296 GMT-0500,87.392,87.328,0.0008,0.0008,
27.01.2020 13:17:40.010 GMT-0500,87.393,87.327,0.002,0.002,
27.01.2020 13:17:40.060 GMT-0500,87.392,87.318,0.002,0.002,
27.01.2020 13:17:41.530 GMT-0500,87.412,87.338,0.002,0.002,
27.01.2020 13:17:59.937 GMT-0500,87.412,87.328,0.002,0.002,
27.01.2020 13:18:00.061 GMT-0500,87.382,87.328,0.0008,0.002,
27.01.2020 13:18:00.375 GMT-0500,87.383,87.317,0.002,0.002,
27.01.2020 13:18:23.965 GMT-0500,87.412,87.318,0.002,0.002,
27.01.2020 13:18:24.065 GMT-0500,87.432,87.328,0.002,0.002,
27.01.2020 13:18:28.070 GMT-0500,87.433,87.317,0.002,0.002,
27.01.2020 13:18:28.146 GMT-0500,87.412,87.338,0.0008,0.0008,
27.01.2020 13:18:28.196 GMT-0500,87.412,87.318,0.0008,0.0008,
27.01.2020 13:18:28.323 GMT-0500,87.413,87.317,0.002,0.002,
27.01.2020 13:18:28.657 GMT-0500,87.433,87.317,0.002,0.002,
27.01.2020 13:18:28.891 GMT-0500,87.432,87.318,0.0008,0.0008,
27.01.2020 13:18:29.100 GMT-0500,87.432,87.318,0.002,0.002,
27.01.2020 13:18:29.937 GMT-0500,87.412,87.337,0.0008,0.002,
27.01.2020 13:18:30.391 GMT-0500,87.413,87.337,0.002,0.002,
27.01.2020 13:18:36.307 GMT-0500,87.382,87.338,0.0008,0.0008,
27.01.2020 13:18:40.805 GMT-0500,87.383,87.347,0.002,0.0008,
27.01.2020 13:18:45.092 GMT-0500,87.402,87.368,0.0008,0.0008,
27.01.2020 13:18:49.086 GMT-0500,87.402,87.318,0.0008,0.002,
27.01.2020 13:18:49.137 GMT-0500,87.402,87.318,0.0008,0.0008,
27.01.2020 13:18:51.414 GMT-0500,87.403,87.327,0.002,0.0008,
27.01.2020 13:18:52.237 GMT-0500,87.403,87.317,0.002,0.002,
27.01.2020 13:18:53.820 GMT-0500,87.402,87.328,0.002,0.002,
27.01.2020 13:18:54.581 GMT-0500,87.402,87.318,0.0008,0.0008,
27.01.2020 13:18:56.774 GMT-0500,87.403,87.317,0.0008,0.002,
27.01.2020 13:18:56.892 GMT-0500,87.412,87.338,0.002,0.002,
27.01.2020 13:18:57.113 GMT-0500,87.392,87.308,0.0008,0.002,
27.01.2020 13:18:57.164 GMT-0500,87.392,87.308,0.0008,0.0008,
27.01.2020 13:18:57.967 GMT-0500,87.393,87.317,0.002,0.002,
27.01.2020 13:18:58.138 GMT-0500,87.392,87.318,0.0008,0.0008,
27.01.2020 13:19:14.077 GMT-0500,87.392,87.328,0.002,0.002,
27.01.2020 13:19:16.125 GMT-0500,87.393,87.327,0.002,0.002,
27.01.2020 13:19:17.093 GMT-0500,87.392,87.318,0.0008,0.002,
27.01.2020 13:19:17.143 GMT-0500,87.392,87.318,0.0008,0.0008,
27.01.2020 13:19:28.085 GMT-0500,87.392,87.318,0.0008,0.002,
27.01.2020 13:19:28.136 GMT-0500,87.403,87.337,0.002,0.002,
27.01.2020 13:19:29.161 GMT-0500,87.402,87.337,0.0008,0.002,
27.01.2020 13:19:41.008 GMT-0500,87.402,87.348,0.002,0.0008,
27.01.2020 13:19:52.227 GMT-0500,87.402,87.338,0.002,0.002,
27.01.2020 13:20:16.138 GMT-0500,87.402,87.347,0.0008,0.0008,
27.01.2020 13:20:28.137 GMT-0500,87.403,87.367,0.002,0.0008,
27.01.2020 13:20:28.239 GMT-0500,87.403,87.347,0.002,0.002,
27.01.2020 13:20:29.113 GMT-0500,87.403,87.317,0.002,0.002,
27.01.2020 13:20:38.390 GMT-0500,87.402,87.328,0.0008,0.0008,
27.01.2020 13:20:39.142 GMT-0500,87.402,87.318,0.0008,0.0008,
27.01.2020 13:20:52.124 GMT-0500,87.403,87.388,0.0008,0.0008,
27.01.2020 13:20:52.174 GMT-0500,87.452,87.388,0.0008,0.0008,
27.01.2020 13:20:53.117 GMT-0500,87.452,87.358,0.0008,0.002,
27.01.2020 13:20:55.049 GMT-0500,87.453,87.387,0.002,0.0008,
27.01.2020 13:20:55.372 GMT-0500,87.453,87.407,0.0008,0.0008,
27.01.2020 13:20:55.422 GMT-0500,87.472,87.398,0.0008,0.0008,
27.01.2020 13:20:55.971 GMT-0500,87.473,87.398,0.0008,0.0008,
27.01.2020 13:20:56.072 GMT-0500,87.492,87.417,0.0008,0.002,
27.01.2020 13:20:56.179 GMT-0500,87.472,87.418,0.002,0.002,
27.01.2020 13:20:57.063 GMT-0500,87.472,87.417,0.0008,0.0008,
27.01.2020 13:20:57.114 GMT-0500,87.472,87.407,0.0008,0.002,
27.01.2020 13:21:00.062 GMT-0500,87.452,87.408,0.0008,0.0008,
27.01.2020 13:21:00.163 GMT-0500,87.452,87.398,0.002,0.002,
27.01.2020 13:21:00.829 GMT-0500,87.443,87.397,0.0008,0.002,
27.01.2020 13:21:00.880 GMT-0500,87.442,87.338,0.002,0.002,
27.01.2020 13:21:01.695 GMT-0500,87.473,87.337,0.002,0.002,
27.01.2020 13:21:01.949 GMT-0500,87.472,87.318,0.0008,0.0008,
27.01.2020 13:21:02.921 GMT-0500,87.472,87.318,0.002,0.002,
27.01.2020 13:21:03.540 GMT-0500,87.453,87.357,0.002,0.002,
27.01.2020 13:21:03.956 GMT-0500,87.442,87.357,0.0008,0.002,
27.01.2020 13:21:04.124 GMT-0500,87.452,87.358,0.002,0.002,
27.01.2020 13:21:04.256 GMT-0500,87.453,87.357,0.002,0.002,
27.01.2020 13:21:05.034 GMT-0500,87.453,87.358,0.0008,0.0008,
27.01.2020 13:21:05.132 GMT-0500,87.472,87.358,0.0008,0.0008,
27.01.2020 13:21:05.605 GMT-0500,87.453,87.358,0.0008,0.0008,
27.01.2020 13:21:06.265 GMT-0500,87.452,87.358,0.0008,0.0008,
27.01.2020 13:21:06.398 GMT-0500,87.453,87.358,0.0008,0.0008,
27.01.2020 13:21:06.449 GMT-0500,87.462,87.358,0.002,0.002,
27.01.2020 13:21:06.499 GMT-0500,87.462,87.378,0.0008,0.0008,
27.01.2020 13:21:06.711 GMT-0500,87.453,87.377,0.0008,0.002,
27.01.2020 13:21:07.221 GMT-0500,87.473,87.377,0.002,0.002,
27.01.2020 13:21:07.321 GMT-0500,87.452,87.398,0.0008,0.0008,
27.01.2020 13:21:08.057 GMT-0500,87.453,87.397,0.0008,0.002,
27.01.2020 13:21:08.108 GMT-0500,87.472,87.398,0.002,0.002,
27.01.2020 13:21:23.955 GMT-0500,87.492,87.398,0.0008,0.0008,
27.01.2020 13:21:31.879 GMT-0500,87.493,87.397,0.0008,0.002,
27.01.2020 13:21:32.577 GMT-0500,87.513,87.397,0.002,0.002,
27.01.2020 13:21:38.857 GMT-0500,87.472,87.397,0.0008,0.002,
27.01.2020 13:21:52.383 GMT-0500,87.472,87.397,0.0008,0.002,
27.01.2020 13:21:55.159 GMT-0500,87.472,87.408,0.0008,0.0008,
27.01.2020 13:21:58.561 GMT-0500,87.473,87.407,0.002,0.002,
27.01.2020 13:22:06.759 GMT-0500,87.462,87.377,0.0008,0.002,
27.01.2020 13:22:06.877 GMT-0500,87.463,87.367,0.002,0.002,
27.01.2020 13:22:06.928 GMT-0500,87.462,87.398,0.0008,0.0008,
27.01.2020 13:22:07.619 GMT-0500,87.473,87.397,0.002,0.002,
27.01.2020 13:22:08.120 GMT-0500,87.472,87.408,0.0008,0.0008,
27.01.2020 13:22:09.240 GMT-0500,87.472,87.378,0.0008,0.0008,
27.01.2020 13:22:09.290 GMT-0500,87.452,87.378,0.0008,0.0008,
27.01.2020 13:22:10.133 GMT-0500,87.472,87.378,0.0008,0.0008,
27.01.2020 13:22:13.549 GMT-0500,87.473,87.377,0.002,0.002,
27.01.2020 13:22:13.870 GMT-0500,87.432,87.358,0.0008,0.002,
27.01.2020 13:22:13.920 GMT-0500,87.432,87.358,0.002,0.002,
27.01.2020 13:22:14.123 GMT-0500,87.442,87.357,0.0008,0.002,
27.01.2020 13:22:17.870 GMT-0500,87.443,87.357,0.0008,0.002,
27.01.2020 13:22:17.920 GMT-0500,87.472,87.368,0.0008,0.0008,
27.01.2020 13:22:17.970 GMT-0500,87.462,87.367,0.0008,0.002,
27.01.2020 13:22:18.090 GMT-0500,87.442,87.358,0.0008,0.002,
27.01.2020 13:22:18.140 GMT-0500,87.442,87.358,0.002,0.002,
27.01.2020 13:22:28.105 GMT-0500,87.443,87.387,0.002,0.0008,
27.01.2020 13:22:28.206 GMT-0500,87.442,87.378,0.002,0.002,
27.01.2020 13:22:28.951 GMT-0500,87.442,87.358,0.002,0.002,
27.01.2020 13:22:35.090 GMT-0500,87.442,87.367,0.0008,0.0008,
27.01.2020 13:22:40.460 GMT-0500,87.433,87.367,0.0008,0.002,
27.01.2020 13:22:40.599 GMT-0500,87.412,87.368,0.002,0.002,
27.01.2020 13:22:41.140 GMT-0500,87.412,87.348,0.002,0.002,
27.01.2020 13:22:43.315 GMT-0500,87.393,87.347,0.0008,0.002,
27.01.2020 13:22:43.365 GMT-0500,87.412,87.347,0.0008,0.002,
27.01.2020 13:22:43.482 GMT-0500,87.432,87.348,0.002,0.002,
27.01.2020 13:22:44.179 GMT-0500,87.432,87.338,0.002,0.002,
27.01.2020 13:22:47.087 GMT-0500,87.402,87.337,0.0008,0.002,
27.01.2020 13:22:52.100 GMT-0500,87.402,87.348,0.002,0.0008,
27.01.2020 13:22:58.165 GMT-0500,87.402,87.338,0.0008,0.0008,
27.01.2020 13:23:00.119 GMT-0500,87.403,87.378,0.0008,0.0008,
27.01.2020 13:23:00.170 GMT-0500,87.412,87.378,0.002,0.002,
27.01.2020 13:23:00.909 GMT-0500,87.412,87.358,0.0008,0.0008,
27.01.2020 13:23:04.410 GMT-0500,87.412,87.338,0.0008,0.002,
27.01.2020 13:23:06.875 GMT-0500,87.413,87.337,0.002,0.002,
27.01.2020 13:23:08.976 GMT-0500,87.413,87.387,0.002,0.0008,
27.01.2020 13:23:09.148 GMT-0500,87.412,87.367,0.0008,0.002,
27.01.2020 13:23:15.956 GMT-0500,87.412,87.358,0.002,0.002,
27.01.2020 13:23:16.214 GMT-0500,87.412,87.378,0.002,0.0008,
27.01.2020 13:23:46.883 GMT-0500,87.392,87.378,0.0008,0.0008,
27.01.2020 13:23:46.933 GMT-0500,87.412,87.358,0.0008,0.0008,
27.01.2020 13:23:50.248 GMT-0500,87.383,87.317,0.0008,0.002,
27.01.2020 13:23:50.298 GMT-0500,87.383,87.317,0.002,0.002,
27.01.2020 13:23:51.011 GMT-0500,87.383,87.318,0.0008,0.0008,
27.01.2020 13:23:51.062 GMT-0500,87.392,87.318,0.002,0.002,
27.01.2020 13:23:54.721 GMT-0500,87.402,87.318,0.0008,0.0008,
27.01.2020 13:24:07.480 GMT-0500,87.412,87.318,0.002,0.002,
27.01.2020 13:24:13.280 GMT-0500,87.403,87.318,0.0008,0.0008,
27.01.2020 13:24:13.382 GMT-0500,87.402,87.318,0.002,0.002,
27.01.2020 13:24:17.433 GMT-0500,87.402,87.318,0.002,0.002,
27.01.2020 13:24:17.656 GMT-0500,87.403,87.317,0.002,0.002,
27.01.2020 13:24:23.256 GMT-0500,87.403,87.327,0.002,0.0008,
27.01.2020 13:24:25.273 GMT-0500,87.402,87.318,0.002,0.002,
27.01.2020 13:24:25.323 GMT-0500,87.402,87.318,0.002,0.002,
27.01.2020 13:24:26.222 GMT-0500,87.382,87.287,0.0008,0.002,
27.01.2020 13:24:26.962 GMT-0500,87.383,87.278,0.0008,0.002,
27.01.2020 13:24:27.013 GMT-0500,87.402,87.278,0.0008,0.0008,
27.01.2020 13:24:27.119 GMT-0500,87.382,87.318,0.0008,0.0008,
27.01.2020 13:24:28.167 GMT-0500,87.392,87.347,0.0008,0.002,
27.01.2020 13:24:28.221 GMT-0500,87.392,87.317,0.0008,0.002,
27.01.2020 13:24:28.925 GMT-0500,87.422,87.318,0.002,0.002,
27.01.2020 13:24:29.645 GMT-0500,87.422,87.327,0.0008,0.0008,
27.01.2020 13:24:29.945 GMT-0500,87.422,87.278,0.002,0.002,
27.01.2020 13:24:31.512 GMT-0500,87.412,87.278,0.0008,0.002,
27.01.2020 13:24:32.300 GMT-0500,87.422,87.278,0.0008,0.0008,
27.01.2020 13:24:40.728 GMT-0500,87.423,87.337,0.002,0.0008,
27.01.2020 13:24:45.522 GMT-0500,87.422,87.337,0.0008,0.002,
27.01.2020 13:24:57.413 GMT-0500,87.423,87.337,0.002,0.002,
27.01.2020 13:24:59.597 GMT-0500,87.422,87.338,0.0008,0.0008,
27.01.2020 13:25:00.085 GMT-0500,87.423,87.337,0.002,0.002,
27.01.2020 13:25:01.803 GMT-0500,87.422,87.337,0.0008,0.002,
27.01.2020 13:25:13.067 GMT-0500,87.423,87.317,0.002,0.002,
27.01.2020 13:25:13.117 GMT-0500,87.422,87.317,0.0008,0.002,
27.01.2020 13:25:20.564 GMT-0500,87.422,87.327,0.0008,0.002,
27.01.2020 13:25:29.839 GMT-0500,87.423,87.327,0.002,0.002,
27.01.2020 13:25:31.118 GMT-0500,87.422,87.337,0.0008,0.0008,
27.01.2020 13:25:38.341 GMT-0500,87.422,87.347,0.0008,0.0008,
27.01.2020 13:25:43.138 GMT-0500,87.423,87.347,0.002,0.002,
27.01.2020 13:25:54.319 GMT-0500,87.423,87.377,0.002,0.0008,
27.01.2020 13:25:54.370 GMT-0500,87.422,87.358,0.002,0.002,
27.01.2020 13:25:55.749 GMT-0500,87.422,87.317,0.0008,0.002,
27.01.2020 13:26:00.101 GMT-0500,87.402,87.317,0.0008,0.002,
27.01.2020 13:26:00.938 GMT-0500,87.422,87.348,0.0008,0.0008,
27.01.2020 13:26:16.325 GMT-0500,87.423,87.367,0.002,0.0008,
27.01.2020 13:26:28.153 GMT-0500,87.403,87.367,0.0008,0.002,
27.01.2020 13:26:49.703 GMT-0500,87.403,87.368,0.0008,0.0008,
27.01.2020 13:26:49.753 GMT-0500,87.422,87.368,0.0008,0.0008,
27.01.2020 13:26:59.277 GMT-0500,87.423,87.357,0.002,0.002,
27.01.2020 13:26:59.328 GMT-0500,87.423,87.357,0.002,0.002,
27.01.2020 13:27:07.090 GMT-0500,87.422,87.348,0.0008,0.002,
27.01.2020 13:27:07.141 GMT-0500,87.422,87.348,0.002,0.002,
27.01.2020 13:27:23.245 GMT-0500,87.422,87.378,0.002,0.0008,
27.01.2020 13:27:24.013 GMT-0500,87.423,87.357,0.002,0.002,
27.01.2020 13:27:24.064 GMT-0500,87.422,87.357,0.0008,0.002,
27.01.2020 13:27:24.118 GMT-0500,87.413,87.357,0.002,0.002,
27.01.2020 13:27:24.604 GMT-0500,87.413,87.395,0.002,0.0008,
27.01.2020 13:27:24.655 GMT-0500,87.422,87.367,0.0008,0.002,
27.01.2020 13:27:25.151 GMT-0500,87.413,87.357,0.0008,0.002,
27.01.2020 13:27:25.940 GMT-0500,87.412,87.358,0.0008,0.002,
27.01.2020 13:27:25.991 GMT-0500,87.422,87.358,0.0008,0.0008,
27.01.2020 13:27:26.329 GMT-0500,87.423,87.357,0.002,0.002,
27.01.2020 13:27:26.776 GMT-0500,87.422,87.358,0.0008,0.0008,
27.01.2020 13:27:27.572 GMT-0500,87.432,87.358,0.002,0.002,
27.01.2020 13:27:27.942 GMT-0500,87.412,87.318,0.0008,0.002,
27.01.2020 13:27:27.993 GMT-0500,87.412,87.318,0.002,0.002,
27.01.2020 13:27:28.144 GMT-0500,87.412,87.347,0.0008,0.0008,
27.01.2020 13:27:29.010 GMT-0500,87.412,87.317,0.0008,0.002,
27.01.2020 13:27:29.061 GMT-0500,87.412,87.317,0.0008,0.002,
27.01.2020 13:27:34.162 GMT-0500,87.412,87.368,0.0008,0.0008,
27.01.2020 13:27:35.235 GMT-0500,87.413,87.317,0.002,0.002,
27.01.2020 13:27:35.286 GMT-0500,87.412,87.317,0.0008,0.002,
27.01.2020 13:27:35.346 GMT-0500,87.413,87.317,0.002,0.002,
27.01.2020 13:27:36.825 GMT-0500,87.412,87.318,0.0008,0.002,
27.01.2020 13:27:36.875 GMT-0500,87.412,87.318,0.0008,0.0008,
27.01.2020 13:27:41.625 GMT-0500,87.413,87.357,0.002,0.0008,
27.01.2020 13:27:46.167 GMT-0500,87.392,87.357,0.0008,0.0008,
27.01.2020 13:27:46.218 GMT-0500,87.392,87.328,0.002,0.002,
27.01.2020 13:27:46.406 GMT-0500,87.382,87.318,0.0008,0.002,
27.01.2020 13:27:46.456 GMT-0500,87.382,87.318,0.0008,0.0008,
27.01.2020 13:27:49.510 GMT-0500,87.383,87.318,0.0008,0.0008,
27.01.2020 13:27:58.333 GMT-0500,87.382,87.288,0.0008,0.002,
27.01.2020 13:27:58.449 GMT-0500,87.383,87.287,0.002,0.002,
27.01.2020 13:28:05.310 GMT-0500,87.383,87.317,0.002,0.0008,
27.01.2020 13:28:05.411 GMT-0500,87.393,87.317,0.002,0.002,
27.01.2020 13:28:12.154 GMT-0500,87.392,87.318,0.0008,0.0008,
27.01.2020 13:28:28.122 GMT-0500,87.383,87.318,0.0008,0.0008,
27.01.2020 13:28:28.173 GMT-0500,87.382,87.288,0.0008,0.0008,
27.01.2020 13:28:30.509 GMT-0500,87.383,87.297,0.0008,0.0008,
27.01.2020 13:28:30.559 GMT-0500,87.392,87.297,0.0008,0.002,
27.01.2020 13:28:30.942 GMT-0500,87.392,87.288,0.0008,0.0008,
27.01.2020 13:28:56.994 GMT-0500,87.393,87.297,0.002,0.002,
27.01.2020 13:28:57.314 GMT-0500,87.393,87.287,0.002,0.002,
27.01.2020 13:29:00.079 GMT-0500,87.383,87.287,0.0008,0.002,
27.01.2020 13:29:07.737 GMT-0500,87.382,87.288,0.002,0.002,
27.01.2020 13:29:08.135 GMT-0500,87.383,87.287,0.002,0.002,
27.01.2020 13:29:08.897 GMT-0500,87.382,87.287,0.0008,0.002,
27.01.2020 13:29:09.199 GMT-0500,87.382,87.287,0.0008,0.002,
27.01.2020 13:29:09.795 GMT-0500,87.382,87.298,0.002,0.0008,
27.01.2020 13:29:09.896 GMT-0500,87.382,87.287,0.0008,0.002,
27.01.2020 13:29:10.764 GMT-0500,87.372,87.298,0.0008,0.0008,
27.01.2020 13:29:11.061 GMT-0500,87.373,87.287,0.002,0.002,
27.01.2020 13:29:11.111 GMT-0500,87.373,87.287,0.002,0.002,
27.01.2020 13:29:11.516 GMT-0500,87.383,87.287,0.002,0.002,
27.01.2020 13:29:13.715 GMT-0500,87.383,87.297,0.002,0.0008,
27.01.2020 13:29:14.036 GMT-0500,87.382,87.288,0.0008,0.002,
27.01.2020 13:29:14.086 GMT-0500,87.382,87.288,0.0008,0.0008,
27.01.2020 13:29:14.439 GMT-0500,87.383,87.288,0.0008,0.0008,
27.01.2020 13:29:16.435 GMT-0500,87.392,87.337,0.0008,0.0008,
27.01.2020 13:29:17.439 GMT-0500,87.382,87.338,0.0008,0.0008,
27.01.2020 13:29:20.253 GMT-0500,87.383,87.337,0.002,0.002,
27.01.2020 13:29:24.441 GMT-0500,87.383,87.338,0.0008,0.0008,
27.01.2020 13:29:24.492 GMT-0500,87.392,87.338,0.0008,0.0008,
27.01.2020 13:29:25.596 GMT-0500,87.393,87.337,0.002,0.002,
27.01.2020 13:29:26.357 GMT-0500,87.372,87.338,0.0008,0.0008,
27.01.2020 13:29:27.583 GMT-0500,87.372,87.328,0.002,0.002,
27.01.2020 13:29:28.119 GMT-0500,87.372,87.338,0.002,0.0008,
27.01.2020 13:29:28.219 GMT-0500,87.372,87.327,0.0008,0.002,
27.01.2020 13:29:50.475 GMT-0500,87.372,87.317,0.0008,0.002,
27.01.2020 13:29:50.525 GMT-0500,87.362,87.318,0.0008,0.0008,
27.01.2020 13:29:54.671 GMT-0500,87.353,87.307,0.0008,0.002,
27.01.2020 13:29:54.721 GMT-0500,87.352,87.307,0.0008,0.002,
27.01.2020 13:29:55.403 GMT-0500,87.342,87.308,0.0008,0.002,
27.01.2020 13:29:55.772 GMT-0500,87.343,87.307,0.0008,0.002,
27.01.2020 13:29:55.822 GMT-0500,87.353,87.307,0.002,0.002,
27.01.2020 13:29:57.671 GMT-0500,87.352,87.308,0.0008,0.0008,
27.01.2020 13:29:59.036 GMT-0500,87.373,87.347,0.002,0.002,
27.01.2020 13:30:02.059 GMT-0500,87.352,87.327,0.0008,0.002,
27.01.2020 13:30:02.181 GMT-0500,87.353,87.327,0.0008,0.002,
27.01.2020 13:30:02.232 GMT-0500,87.372,87.327,0.0008,0.002,
27.01.2020 13:30:02.426 GMT-0500,87.363,87.327,0.0008,0.002,
27.01.2020 13:30:02.652 GMT-0500,87.362,87.307,0.0008,0.002,
27.01.2020 13:30:05.525 GMT-0500,87.362,87.278,0.0008,0.0008,
27.01.2020 13:30:05.575 GMT-0500,87.363,87.307,0.002,0.002,
